TIME,P_G30,P_G31,P_G32,P_G33,P_G34,P_G35,P_G36,P_G37,P_G38,P_G39
29.6666,248.4972,589.3707,635.9954,636.2753,511.9278,643.0842,554.3235,542.3067,828.5783,1031.4598
29.6668,248.4755,589.3356,635.9796,636.2404,511.8801,643.0212,554.3318,542.2957,828.5270,1032.0555
29.6670,248.4540,589.3025,635.9683,636.2058,511.8327,642.9625,554.3444,542.2863,828.4892,1032.7141
29.6672,248.4326,589.2706,635.9508,636.1713,511.7859,642.9085,554.3611,542.2794,828.4540,1033.4309
29.6674,248.4118,589.2394,635.9300,636.1366,511.7396,642.8597,554.3821,542.2764,828.4201,1034.2032
29.6676,248.3900,589.2106,635.9141,636.1027,511.6942,642.8161,554.4070,542.2761,828.3890,1035.0290
29.6678,248.3715,589.1837,635.8977,636.0680,511.6499,642.7780,554.4358,542.2819,828.3583,1035.9029
29.6680,248.3528,589.1579,635.8754,636.0370,511.6073,642.7454,554.4676,542.2873,828.3280,1036.8184
29.6682,248.3342,589.1346,635.8549,636.0062,511.5666,642.7188,554.5036,542.2960,828.3002,1037.7701
29.6684,248.3158,589.1148,635.8383,635.9757,511.5276,642.6988,554.5431,542.3076,828.2747,1038.7506
29.6686,248.2981,589.0971,635.8192,635.9478,511.4910,642.6854,554.5861,542.3221,828.2529,1039.7588
29.6688,248.2809,589.0825,635.7980,635.9209,511.4570,642.6785,554.6317,542.3369,828.2327,1040.7810
29.6690,248.2646,589.0714,635.7810,635.8958,511.4254,642.6778,554.6800,542.3546,828.2141,1041.8127
29.6692,248.2498,589.0629,635.7653,635.8733,511.3968,642.6834,554.7307,542.3748,828.2010,1042.8509
29.6694,248.2355,589.0572,635.7462,635.8522,511.3712,642.6953,554.7834,542.3978,828.1915,1043.8910
29.6696,248.2223,589.0544,635.7286,635.8334,511.3487,642.7138,554.8381,542.4220,828.1843,1044.9282
29.6698,248.2108,589.0549,635.7144,635.8174,511.3295,642.7385,554.8945,542.4479,828.1799,1045.9557
29.6700,248.2009,589.0579,635.6989,635.8037,511.3139,642.7694,554.9520,542.4762,828.1797,1046.9688
29.6702,248.1927,589.0636,635.6825,635.7924,511.3017,642.8063,555.0107,542.5075,828.1827,1047.9605
29.6704,248.1864,589.0723,635.6693,635.7842,511.2932,642.8490,555.0699,542.5399,828.1891,1048.9257
29.6706,248.1816,589.0837,635.6571,635.7786,511.2884,642.8974,555.1296,542.5735,828.1978,1049.8577
29.6708,248.1781,589.0977,635.6438,635.7758,511.2874,642.9512,555.1892,542.6079,828.2099,1050.7498
29.6710,248.1758,589.1146,635.6327,635.7759,511.2902,643.0100,555.2487,542.6433,828.2254,1051.5977
29.6712,248.1751,589.1343,635.6242,635.7789,511.2968,643.0737,555.3075,542.6791,828.2439,1052.3967
29.6714,248.1756,589.1564,635.6154,635.7846,511.3071,643.1418,555.3654,542.7151,828.2649,1053.1419
29.6716,248.1780,589.1808,635.6076,635.7933,511.3211,643.2138,555.4220,542.7513,828.2889,1053.8290
29.6718,248.1818,589.2076,635.6027,635.8046,511.3388,643.2895,555.4770,542.7878,828.3156,1054.4550
29.6720,248.1872,589.2361,635.5983,635.8187,511.3600,643.3682,555.5301,542.8241,828.3446,1055.0171
29.6722,248.1944,589.2661,635.5937,635.8354,511.3845,643.4497,555.5810,542.8602,828.3757,1055.5116
29.6724,248.2031,589.2979,635.5917,635.8546,511.4124,643.5335,555.6295,542.8957,828.4088,1055.9356
29.6726,248.2131,589.3312,635.5916,635.8764,511.4434,643.6190,555.6753,542.9305,828.4437,1056.2864
29.6728,248.2245,589.3654,635.5910,635.9005,511.4774,643.7060,555.7181,542.9644,828.4802,1056.5620
29.6730,248.2371,589.4008,635.5919,635.9269,511.5143,643.7938,555.7577,542.9970,828.5183,1056.7606
29.6732,248.2508,589.4372,635.5958,635.9554,511.5537,643.8821,555.7940,543.0282,828.5576,1056.8809
29.6734,248.2656,589.4741,635.5999,635.9859,511.5956,643.9702,555.8267,543.0577,828.5979,1056.9222
29.6736,248.2815,589.5112,635.6039,636.0182,511.6396,644.0578,555.8556,543.0856,828.6389,1056.8845
29.6738,248.2983,589.5487,635.6106,636.0521,511.6856,644.1444,555.8807,543.1116,828.6804,1056.7680
29.6740,248.3160,589.5863,635.6191,636.0875,511.7333,644.2293,555.9016,543.1356,828.7221,1056.5733
29.6742,248.3345,589.6234,635.6269,636.1242,511.7824,644.3123,555.9185,543.1575,828.7638,1056.3016
29.6744,248.3537,589.6600,635.6357,636.1619,511.8327,644.3927,555.9311,543.1770,828.8052,1055.9543
29.6746,248.3733,589.6962,635.6472,636.2005,511.8839,644.4703,555.9394,543.1942,828.8462,1055.5333
29.6748,248.3934,589.7313,635.6587,636.2397,511.9357,644.5445,555.9434,543.2089,828.8865,1055.0410
29.6750,248.4138,589.7651,635.6696,636.2795,511.9878,644.6149,555.9430,543.2209,828.9257,1054.4802
29.6752,248.4344,589.7978,635.6825,636.3194,512.0400,644.6812,555.9383,543.2303,828.9638,1053.8539
29.6754,248.4551,589.8290,635.6969,636.3595,512.0919,644.7430,555.9294,543.2370,829.0005,1053.1658
29.6756,248.4757,589.8583,635.7102,636.3993,512.1433,644.8000,555.9162,543.2409,829.0356,1052.4199
29.6758,248.4962,589.8858,635.7238,636.4387,512.1940,644.8518,555.8989,543.2420,829.0688,1051.6203
29.6760,248.5164,589.9114,635.7392,636.4776,512.2436,644.8982,555.8776,543.2403,829.1000,1050.7715
29.6762,248.5362,589.9347,635.7544,636.5157,512.2918,644.9389,555.8524,543.2359,829.1289,1049.8783
29.6764,248.5555,589.9413,635.7615,636.5527,512.3385,644.9737,555.8235,543.2287,829.1555,1048.9457
29.6766,248.5742,589.9700,635.7878,636.5885,512.3833,645.0025,555.7910,543.2188,829.1794,1047.9788
29.6768,248.5922,589.9952,635.7643,636.6230,512.4260,645.0250,555.7551,543.2061,829.2007,1046.9833
29.6770,248.6092,589.9982,635.7726,636.6558,512.4664,645.0412,555.7161,543.1908,829.2191,1045.9646
29.6772,248.6253,590.0167,635.8203,636.6869,512.5043,645.0509,555.6742,543.1729,829.2346,1044.9267
29.6774,248.6406,590.0296,635.8425,636.7160,512.5394,645.0542,555.6296,543.1526,829.2470,1043.8831
29.6776,248.6549,590.0272,635.8323,636.7432,512.5716,645.0510,555.5826,543.1304,829.2563,1042.8295
29.6778,248.6681,590.0316,635.8463,636.6797,512.5189,645.0414,555.5335,543.1060,829.2624,1041.7777
29.6780,248.6798,590.0335,635.8870,636.7636,512.6049,645.0254,555.4825,543.0796,829.2652,1040.7345
29.6782,248.6908,590.0268,635.8941,636.7951,512.6388,645.0033,555.4302,543.0507,829.2646,1039.7006
29.6784,248.6994,590.0172,635.8843,636.8158,512.6626,644.9735,555.3758,543.0210,829.2609,1038.6851
29.6786,248.7068,590.0071,635.9075,636.8332,512.6796,644.9406,555.3213,542.9893,829.2542,1037.6921
29.6788,248.7133,589.9943,635.9326,636.8482,512.6927,644.9014,555.2672,542.9554,829.2443,1036.7272
29.6790,248.7176,589.9759,635.9276,636.8583,512.7029,644.8563,555.2125,542.9207,829.2311,1035.7992
29.6792,248.7202,589.9405,635.9193,636.8654,512.7082,644.8065,555.1573,542.8847,829.2142,1034.9094
29.6794,248.7214,589.9294,635.9496,636.8717,512.7094,644.7510,555.1026,542.8478,829.1953,1034.0636
29.6796,248.7208,589.9143,635.9201,636.8740,512.7074,644.6910,555.0486,542.8102,829.1729,1033.2704
29.6798,248.7191,589.8759,635.9081,636.8719,512.7011,644.6265,554.9950,542.7725,829.1471,1032.5313
29.6800,248.7156,589.8548,635.9440,636.8684,512.6908,644.5577,554.9429,542.7350,829.1189,1031.8480
29.6802,248.7108,589.8295,635.9611,636.8621,512.6772,644.4857,554.8927,542.6969,829.0880,1031.2342
29.6804,248.7048,589.7894,635.9378,636.8522,512.6598,644.4107,554.8441,542.6598,829.0549,1030.6822
29.6806,248.6973,589.7573,635.9343,636.7745,512.5792,644.3329,554.7978,542.6228,829.0195,1030.2005
29.6808,248.6879,589.7241,635.9605,636.8056,512.6005,644.2531,554.7543,542.5867,828.9823,1029.7926
29.6810,248.6778,589.6845,635.9552,636.7911,512.5783,644.1703,554.7135,542.5509,828.9435,1029.4555
29.6812,248.6652,589.6443,635.9325,636.7781,512.5522,644.0877,554.6755,542.5167,828.9028,1029.1948
29.6814,248.6520,589.6053,635.9390,636.7584,512.5207,644.0067,554.6409,542.4834,828.8612,1029.0102
29.6816,248.6380,589.5652,635.9449,636.7363,512.4866,643.9233,554.6104,542.4513,828.8184,1028.9025
29.6818,248.6223,589.5228,636.2315,636.7113,512.4504,643.8408,554.5835,542.4210,828.7746,1028.8759
29.6820,248.6057,589.4875,635.9131,636.6849,512.4111,643.7594,554.5603,542.3924,828.7296,1028.9268
29.6822,248.5884,589.4369,635.9214,636.6581,512.3701,643.6779,554.5412,542.3654,828.6854,1029.0562
29.6824,248.5699,589.4047,635.8678,636.6285,512.3275,643.5986,554.5256,542.3405,828.6402,1029.2659
29.6826,248.5511,589.3619,635.8525,636.5971,512.2830,643.5213,554.5138,542.3186,828.5948,1029.5519
29.6828,248.5314,589.3234,635.8846,636.5658,512.2374,643.4463,554.5067,542.2987,828.5499,1029.9091
29.6830,248.5116,589.2889,635.8621,636.5330,512.1911,643.3745,554.5038,542.2811,828.5051,1030.3492
29.6832,248.4917,589.2445,635.8211,636.4992,512.1439,643.3060,554.5050,542.2667,828.4615,1030.8569
29.6834,248.4714,589.2102,635.8270,636.4001,512.0368,643.2415,554.5108,542.2546,828.4190,1031.4279
29.6836,248.4501,589.1787,635.8322,636.4117,512.0348,643.1814,554.5210,542.2454,828.3780,1032.0688
29.6838,248.4303,589.1398,635.7944,636.3802,511.9926,643.1245,554.5356,542.2387,828.3385,1032.7674
29.6840,248.4094,589.1068,635.7692,636.3529,511.9503,643.0738,554.5541,542.2345,828.3006,1033.5209
29.6842,248.3884,589.0790,635.7776,636.3215,511.9062,643.0308,554.5768,542.2334,828.2652,1034.3270
29.6844,248.3687,589.0488,635.7590,636.2904,511.8630,642.9910,554.6042,542.2351,828.2317,1035.1798
29.6846,248.3489,589.0196,635.7200,636.2591,511.8215,642.9576,554.6354,542.2392,828.2001,1036.0757
29.6848,248.3292,588.9962,635.7122,636.2292,511.7809,642.9306,554.6702,542.2459,828.1710,1037.0087
29.6850,248.3107,588.9752,635.7074,636.2018,511.7422,642.9083,554.7086,542.2553,828.1453,1037.9741
29.6852,248.2926,588.9536,635.6742,636.1742,511.7057,642.8927,554.7497,542.2673,828.1217,1038.9679
29.6854,248.2755,588.9363,635.6510,636.1477,511.6710,642.8833,554.7936,542.2825,828.1006,1039.9823
29.6856,248.2594,588.9243,635.6476,636.1241,511.6389,642.8800,554.8408,542.3000,828.0828,1041.0121
29.6858,248.2443,588.9124,635.6267,636.1016,511.6097,642.8833,554.8905,542.3196,828.0675,1042.0521
29.6860,248.2304,588.9027,635.5972,636.0808,511.5830,642.8929,554.9422,542.3418,828.0558,1043.0957
29.6862,248.2176,588.8987,635.5880,636.0628,511.5595,642.9089,554.9962,542.3657,828.0474,1044.1367
29.6864,248.2058,588.8965,635.5766,636.0469,511.5393,642.9312,555.0520,542.3918,828.0425,1045.1699
29.6866,248.1955,588.8952,635.5487,636.0330,511.5223,642.9598,555.1091,542.4198,828.0410,1046.1884
29.6868,248.1865,588.8990,635.5332,636.0219,511.5088,642.9944,555.1675,542.4491,828.0424,1047.1867
29.6870,248.1789,588.9065,635.5280,636.0134,511.4988,643.0349,555.2267,542.4802,828.0473,1048.1593
29.6872,248.1729,588.9144,635.5069,636.0074,511.4925,643.0810,555.2863,542.5129,828.0555,1049.1009
29.6874,248.1685,588.9255,635.4862,636.0040,511.4897,643.1325,555.3461,542.5466,828.0668,1050.0056
29.6876,248.1656,588.9416,635.4833,636.0034,511.4907,643.1890,555.4058,542.5813,828.0814,1050.8687
29.6878,248.1643,588.9587,635.4728,636.0054,511.4953,643.2505,555.4650,542.6166,828.0988,1051.6857
29.6880,248.1646,588.9769,635.4504,636.0101,511.5036,643.3163,555.5234,542.6527,828.1192,1052.4511
29.6882,248.1662,588.9997,635.4442,636.0176,511.5156,643.3863,555.5807,542.6890,828.1426,1053.1607
29.6884,248.1694,589.0254,635.4452,636.0278,511.5312,643.4599,555.6365,542.7253,828.1685,1053.8111
29.6886,248.1742,589.0507,635.4291,636.0404,511.5502,643.5369,555.6906,542.7618,828.1967,1054.3979
29.6888,248.1805,589.0785,635.4164,636.0558,511.5727,643.6168,555.7427,542.7979,828.2276,1054.9172
29.6890,248.1882,589.1105,635.4224,636.0736,511.5985,643.6991,555.7925,542.8335,828.2608,1055.3671
29.6892,248.1974,589.1425,635.4198,636.0938,511.6274,643.7834,555.8397,542.8685,828.2957,1055.7450
29.6894,248.2080,589.1742,635.4052,636.1163,511.6593,643.8692,555.8840,542.9026,828.3324,1056.0480
29.6896,248.2198,589.2094,635.4070,636.1410,511.6941,643.9560,555.9253,542.9356,828.3710,1056.2744
29.6898,248.2328,589.2462,635.4169,636.1678,511.7316,644.0435,555.9633,542.9673,828.4109,1056.4236
29.6900,248.2471,589.2814,635.4103,636.1965,511.7715,644.1310,555.9978,542.9976,828.4517,1056.4944
29.6902,248.2624,589.3175,635.4054,636.2270,511.8137,644.2181,556.0286,543.0263,828.4935,1056.4858
29.6904,248.2786,589.3561,635.4185,636.2591,511.8579,644.3043,556.0555,543.0531,828.5361,1056.3983
29.6906,248.2957,589.3937,635.4257,636.2927,511.9039,644.3891,556.0785,543.0780,828.5790,1056.2326
29.6908,248.3137,589.4297,635.4209,636.3275,511.9514,644.4722,556.0974,543.1008,828.6220,1055.9894
29.6910,248.3323,589.4670,635.4289,636.3635,512.0002,644.5529,556.1120,543.1213,828.6649,1055.6696
29.6912,248.3516,589.5047,635.4457,636.4003,512.0500,644.6309,556.1224,543.1395,828.7076,1055.2758
29.6914,248.3713,589.5398,635.4496,636.4379,512.1005,644.7057,556.1285,543.1552,828.7495,1054.8099
29.6916,248.3914,589.5739,635.4526,636.4759,512.1515,644.7770,556.1302,543.1684,828.7905,1054.2741
29.6918,248.4116,589.6085,635.4699,636.5143,512.2027,644.8443,556.1276,543.1790,828.8306,1053.6717
29.6920,248.4321,589.6411,635.4843,636.5526,512.2539,644.9072,556.1207,543.1869,828.8693,1053.0064
29.6922,248.4517,589.6685,635.4878,636.5911,512.3046,644.9655,556.1094,543.1921,828.9064,1052.2815
29.6924,248.4721,589.6970,635.4960,636.6292,512.3548,645.0187,556.0941,543.1904,828.9418,1051.5011
29.6926,248.4938,589.7275,635.5172,636.6648,512.4037,645.0667,556.0747,543.1947,828.9753,1050.6699
29.6928,248.5159,589.7568,635.5370,636.7042,512.4517,645.1083,556.0510,543.1924,829.0066,1049.7926
29.6930,248.5342,589.7827,635.5505,636.7409,512.4990,645.1459,556.0239,543.1878,829.0355,1048.8713
29.6932,248.5535,589.8044,635.5667,636.7746,512.5440,645.1772,555.9935,543.1788,829.0620,1047.9186
29.6934,248.5696,589.8218,635.5823,636.8084,512.5868,645.2025,555.9603,543.1660,829.0816,1046.9390
29.6936,248.5869,589.8352,635.5926,636.8413,512.6279,645.2214,555.9224,543.1512,829.1083,1045.9338
29.6938,248.6034,589.8464,635.6042,636.8718,512.6665,645.2330,555.8817,543.1346,829.1267,1044.9027
29.6940,248.6202,589.8556,635.6193,636.9006,512.7025,645.2385,555.8381,543.1169,829.1426,1043.8566
29.6942,248.6345,589.8628,635.6324,636.9272,512.7356,645.2374,555.7922,543.0954,829.5008,1042.8027
29.6944,248.6479,589.8672,635.6460,636.9520,512.7657,645.2233,555.7275,543.0716,829.1519,1041.7467
29.6946,248.6599,589.8692,635.6613,636.9746,512.7928,645.2155,555.6739,543.0461,829.1408,1040.6961
29.6948,248.6708,589.8673,635.6740,636.9945,512.8166,645.1997,555.6256,543.0183,829.1463,1039.6548
29.6950,248.6775,589.8600,635.6825,637.0120,512.8363,645.1812,555.5750,542.9887,829.1493,1038.6311
29.6952,248.6888,589.8531,635.6915,637.0282,512.8536,645.1446,555.5213,542.9526,829.1481,1037.6295
29.6954,248.6948,589.8464,635.7078,637.0390,512.8672,645.1055,555.4660,542.9245,829.1434,1036.6557
29.6956,248.7030,589.8376,635.7247,637.0519,512.8774,645.0637,555.4125,542.8953,829.1359,1035.7151
29.6958,248.7064,589.8248,635.7358,637.0623,512.8844,645.0162,555.3583,542.8614,829.1230,1034.8075
29.6960,248.7092,589.8067,635.7449,637.0660,512.8874,644.9654,555.3060,542.8265,829.1076,1033.9554
29.6962,248.7091,589.7845,635.7516,637.0675,512.8862,644.9077,555.2534,542.7883,829.0864,1033.1479
29.6964,248.7084,589.7593,635.7552,637.0686,512.8816,644.8451,555.2004,542.7506,829.0707,1032.3976
29.6966,248.7070,589.7325,635.7596,637.0658,512.8736,644.7784,555.1488,542.7133,829.0456,1031.6962
29.6968,248.7034,589.7045,635.7646,637.0591,512.8616,644.7083,555.0987,542.6773,829.0167,1031.0530
29.6970,248.6989,589.6746,635.7668,637.0506,512.8460,644.6353,555.0509,542.6399,829.3325,1030.4735
29.6972,248.6912,589.6428,635.7684,637.0394,512.8270,644.5534,554.9016,542.6030,828.9412,1029.9623
29.6974,248.6825,589.6092,635.7712,637.0252,512.8047,644.4763,554.9325,542.5666,828.8888,1029.5228
29.6976,248.6721,589.5733,635.7699,637.0090,512.7792,644.4012,554.9008,542.5304,828.8550,1029.1564
29.6978,248.6577,589.5334,635.7635,636.9891,512.7500,644.3257,554.8661,542.4948,828.8205,1028.8659
29.6980,248.6479,589.4957,635.7573,636.9697,512.7190,644.2420,554.8324,542.4556,828.7838,1028.6526
29.6982,248.6338,589.4607,635.7588,636.9452,512.6853,644.1554,554.8006,542.4273,828.7464,1028.5175
29.6984,248.6218,589.4251,635.7605,636.9234,512.6496,644.0735,554.7734,542.4006,828.7081,1028.4616
29.6986,248.6060,589.3875,635.7540,636.8990,512.6118,643.9917,554.7501,542.3726,828.6671,1028.4792
29.6988,248.5902,589.3470,635.7455,636.8707,512.5720,643.9122,554.7327,542.3465,828.6245,1028.5880
29.6990,248.5720,589.3046,635.7365,636.8410,512.5301,643.8333,554.7182,542.3200,828.5791,1028.7716
29.6992,248.5538,589.2619,635.7227,636.8114,512.4868,643.7544,554.7061,542.2968,828.5419,1029.0370
29.6994,248.5356,589.2200,635.7080,636.7807,512.4425,643.6784,554.6987,542.2759,828.4987,1029.3704
29.6996,248.5159,589.1800,635.6965,636.7480,512.3971,643.6055,554.6956,542.2584,828.4546,1029.7750
29.6998,248.4964,589.1414,635.6839,636.7148,512.3508,643.5362,554.6972,542.2416,828.7588,1030.2498
29.7000,248.4750,589.1035,635.6683,636.6812,512.3041,643.4648,554.5998,542.2278,828.3595,1030.7932
29.7002,248.4540,589.0664,635.6538,636.6471,512.2573,643.4042,554.6843,542.2166,828.3023,1031.4029
29.7004,248.4327,589.0310,635.6385,636.6133,512.2105,643.3519,554.7077,542.2079,828.2661,1032.0746
29.7006,248.4120,588.9959,635.6203,636.5780,512.1635,643.3052,554.7294,542.2018,828.2325,1032.8048
29.7008,248.3905,588.9633,635.6016,636.5458,512.1181,643.2563,554.7531,542.1959,828.2000,1033.5896
29.7010,248.3694,588.9328,635.5849,636.5136,512.0743,643.2107,554.7792,542.1968,828.1703,1034.4244
29.7012,248.3494,588.9040,635.5666,636.4813,512.0311,643.1751,554.8110,542.2022,828.1426,1035.3054
29.7014,248.3311,588.8774,635.5460,636.4517,511.9894,643.1447,554.8455,542.2085,828.1155,1036.2251
29.7016,248.3129,588.8531,635.5275,636.4223,511.9501,643.1209,554.8857,542.2179,828.0901,1037.1792
29.7018,248.2952,588.8313,635.5091,636.3930,511.9124,643.1030,554.9275,542.2295,828.0673,1038.1623
29.7020,248.2781,588.8122,635.4884,636.3665,511.8766,643.0895,554.9722,542.2434,828.0483,1039.1724
29.7022,248.2615,588.7961,635.4689,636.3420,511.8436,643.0833,555.0199,542.2593,828.0299,1040.1990
29.7024,248.2456,588.7832,635.4520,636.3181,511.8132,643.0838,555.0702,542.2774,828.0142,1041.2357
29.7026,248.2313,588.7728,635.4334,636.2966,511.7854,643.0908,555.1233,542.2981,828.0025,1042.2765
29.7028,248.2173,588.7649,635.4134,636.2772,511.7606,643.1037,555.1780,542.3210,827.9934,1043.3178
29.7030,248.2046,588.7600,635.3962,636.2596,511.7389,643.1226,555.2342,542.3458,827.9871,1044.3528
29.7032,248.1933,588.7579,635.3798,636.2448,511.7204,643.1476,555.2918,542.3724,827.9843,1045.3761
29.7034,248.1833,588.7584,635.3616,636.2323,511.7054,643.1787,555.3506,542.4005,827.9850,1046.3810
29.7036,248.1748,588.7620,635.3447,636.2221,511.6938,643.2160,555.4104,542.4305,827.9894,1047.3623
29.7038,248.1682,588.7688,635.3308,636.2148,511.6858,643.2591,555.4707,542.4619,827.9978,1048.3152
29.7040,248.1628,588.7782,635.3162,636.2100,511.6815,643.3075,555.5312,542.4946,828.0089,1049.2341
29.7042,248.1593,588.7900,635.3010,636.2079,511.6808,643.3611,555.5915,542.5286,828.0230,1050.1129
29.7044,248.1572,588.8046,635.2885,636.2087,511.6838,643.4196,555.6513,542.5638,828.0395,1050.9472
29.7046,248.1566,588.8218,635.2776,636.2121,511.6905,643.4826,555.7101,542.5997,828.0587,1051.7320
29.7048,248.1574,588.8413,635.2658,636.2183,511.7009,643.5500,555.7678,542.6361,828.0807,1052.4630
29.7050,248.1597,588.8633,635.2556,636.2273,511.7150,643.6213,555.8242,542.6723,828.1057,1053.1358
29.7052,248.1633,588.8879,635.2484,636.2389,511.7326,643.6961,555.8788,542.7082,828.1332,1053.7466
29.7054,248.1685,588.9145,635.2418,636.2531,511.7536,643.7741,555.9315,542.7438,828.1637,1054.2914
29.7056,248.1752,588.9431,635.2353,636.2699,511.7780,643.8548,555.9818,542.7793,828.1964,1054.7671
29.7058,248.1836,588.9735,635.2312,636.2892,511.8057,643.9375,556.0294,542.8143,828.2309,1055.1712
29.7060,248.1934,589.0054,635.2290,636.3108,511.8364,644.0219,556.0741,542.8488,828.2668,1055.5014
29.7062,248.2046,589.0383,635.2265,636.3347,511.8700,644.1075,556.1156,542.8824,828.3042,1055.7558
29.7064,248.2170,589.0724,635.2253,636.3607,511.9063,644.1939,556.1537,542.9148,828.3431,1055.9332
29.7066,248.2305,589.1075,635.2265,636.3888,511.9453,644.2807,556.1884,542.9458,828.3833,1056.0330
29.7068,248.2450,589.1434,635.2284,636.4187,511.9865,644.3674,556.2193,542.9750,828.4245,1056.0543
29.7070,248.2605,589.1797,635.2310,636.4503,512.0299,644.4534,556.2464,543.0024,828.4665,1055.9966
29.7072,248.2770,589.2166,635.2356,636.4836,512.0752,644.5384,556.2695,543.0280,828.5090,1055.8601
29.7074,248.2943,589.2536,635.2417,636.5181,512.1221,644.6218,556.2884,543.0517,828.5516,1055.6457
29.7076,248.3125,589.2904,635.2481,636.5539,512.1704,644.7030,556.3031,543.0733,828.5941,1055.3544
