TIME,B32Irms,I_pu39,I_pu31,I_pu38,I_pu37,I_pu36,I_pu35,I_pu30,I_pu34,I_pu33,I_pu
3.8144,1.76566,0.641082,0.672234,0.622639,0.620244,0.637945,0.664516,0.717173,0.672185,0.675608,0.689265
3.8146,1.76467,0.640367,0.669921,0.622214,0.623433,0.638395,0.664812,0.717979,0.672822,0.675007,0.688655
3.8148,1.76332,0.640532,0.668868,0.620716,0.624224,0.637814,0.665377,0.718225,0.673306,0.674039,0.687798
3.815,1.76171,0.641848,0.669918,0.619014,0.622351,0.636529,0.665995,0.717748,0.672882,0.672742,0.686674
3.8152,1.76048,0.642561,0.672091,0.618165,0.619311,0.635364,0.666278,0.717167,0.671898,0.671854,0.685733
3.8154,1.75989,0.641939,0.67373,0.618085,0.617767,0.635594,0.665919,0.716815,0.671079,0.671225,0.68529
3.8156,1.75989,0.640546,0.673738,0.618673,0.618527,0.637432,0.665237,0.716999,0.670685,0.670528,0.685326
3.8158,1.76033,0.63906,0.672474,0.619862,0.620996,0.639402,0.665017,0.717216,0.671173,0.669728,0.685755
3.816,1.76073,0.638781,0.671034,0.621223,0.623758,0.640296,0.665657,0.717535,0.672295,0.668535,0.686254
3.8162,1.76083,0.640261,0.670376,0.621976,0.62508,0.639747,0.666402,0.718644,0.673168,0.666815,0.686522
3.8164,1.76075,0.642281,0.670653,0.62136,0.624455,0.637738,0.666972,0.71931,0.673276,0.665251,0.686626
3.8166,1.76042,0.642936,0.671731,0.619623,0.622442,0.635321,0.666891,0.720233,0.672828,0.66398,0.686514
3.8168,1.7604,0.641703,0.672851,0.617962,0.620021,0.633797,0.666789,0.722496,0.67217,0.662882,0.686525
3.817,1.76122,0.639485,0.673258,0.61711,0.618425,0.633496,0.666539,0.723859,0.671651,0.661904,0.687095
3.8172,1.76248,0.637224,0.672912,0.61739,0.618518,0.634036,0.666107,0.722102,0.671664,0.660744,0.688209
3.8174,1.76354,0.636267,0.672046,0.618643,0.619739,0.634499,0.666487,0.720949,0.672414,0.659358,0.689176
3.8176,1.7639,0.637247,0.671219,0.619812,0.621183,0.634451,0.667492,0.721352,0.673492,0.658168,0.689774
3.8178,1.76342,0.639067,0.670616,0.619994,0.622376,0.634067,0.668383,0.722529,0.673411,0.657483,0.689573
3.818,1.76311,0.639657,0.670815,0.619339,0.623092,0.633473,0.669146,0.724232,0.671803,0.657298,0.689329
3.8182,1.76349,0.637927,0.671823,0.618219,0.623131,0.63257,0.669497,0.725266,0.669711,0.657331,0.689597
3.8184,1.76457,0.634633,0.672894,0.617481,0.622274,0.631489,0.66967,0.726292,0.667854,0.657165,0.690362
3.8186,1.76596,0.631856,0.673893,0.617474,0.620947,0.630535,0.669485,0.727505,0.667171,0.656656,0.691576
3.8188,1.76645,0.63083,0.674563,0.61806,0.620144,0.630039,0.669681,0.728098,0.667304,0.656085,0.692237
3.819,1.76594,0.631903,0.674451,0.618864,0.620483,0.629922,0.670382,0.727339,0.668175,0.655798,0.692093
3.8192,1.76474,0.633645,0.67298,0.619313,0.621776,0.629678,0.670951,0.727315,0.6682,0.655952,0.691275
3.8194,1.76383,0.634688,0.670993,0.619304,0.622964,0.629527,0.671655,0.728116,0.666513,0.656493,0.690518
3.8196,1.76401,0.634355,0.669844,0.619235,0.623812,0.629339,0.672565,0.728834,0.663981,0.657049,0.690464
3.8198,1.7653,0.633571,0.670022,0.61928,0.623933,0.62881,0.673214,0.728562,0.661504,0.657184,0.691394
3.82,1.76676,0.633024,0.670753,0.619513,0.623373,0.628,0.672798,0.728685,0.660021,0.657114,0.692633
3.8202,1.7675,0.632527,0.670907,0.619752,0.622661,0.627179,0.67206,0.729553,0.659475,0.657141,0.693467
3.8204,1.76711,0.63254,0.669808,0.619894,0.622394,0.626782,0.671495,0.729008,0.659113,0.657266,0.693408
3.8206,1.76581,0.633394,0.667991,0.619913,0.622846,0.627072,0.671225,0.727833,0.658564,0.657427,0.692567
3.8208,1.76503,0.634504,0.666597,0.620076,0.623451,0.627363,0.671124,0.727632,0.658132,0.657526,0.691772
3.821,1.76589,0.634454,0.666186,0.620494,0.623992,0.627625,0.671308,0.729525,0.657903,0.657447,0.692186
3.8212,1.76796,0.633414,0.666595,0.620911,0.623829,0.62796,0.671576,0.731296,0.658188,0.657235,0.693712
3.8214,1.76974,0.632002,0.667271,0.621299,0.623269,0.627695,0.671589,0.732234,0.658365,0.65714,0.69531
3.8216,1.76996,0.63114,0.667598,0.621124,0.622511,0.627168,0.671051,0.73168,0.658636,0.657336,0.695872
3.8218,1.76858,0.631498,0.667335,0.620522,0.621922,0.627176,0.669989,0.731459,0.658909,0.657694,0.695005
3.822,1.76725,0.632829,0.666787,0.620302,0.621546,0.627502,0.669033,0.732896,0.658703,0.65802,0.693911
3.8222,1.76627,0.634219,0.666451,0.620537,0.621229,0.62764,0.668305,0.734201,0.658678,0.658148,0.693121
3.8224,1.76601,0.634744,0.666437,0.620726,0.621472,0.627685,0.667936,0.73331,0.659332,0.657842,0.692745
3.8226,1.76673,0.633795,0.666874,0.620692,0.621914,0.627467,0.668048,0.731202,0.659876,0.657148,0.693236
3.8228,1.76733,0.632116,0.66769,0.620358,0.621743,0.627196,0.668179,0.729691,0.659966,0.656638,0.693825
3.823,1.76755,0.630941,0.668554,0.619886,0.620947,0.627082,0.667821,0.730251,0.659958,0.656763,0.694109
3.8232,1.76703,0.630854,0.668975,0.619982,0.620328,0.626902,0.667122,0.731121,0.659927,0.657019,0.6939
3.8234,1.76599,0.631774,0.668738,0.620726,0.6203,0.627043,0.666374,0.731577,0.659868,0.656843,0.693148
3.8236,1.76548,0.632252,0.668072,0.621739,0.620663,0.627312,0.666292,0.731391,0.659772,0.655776,0.692631
3.8238,1.76574,0.631699,0.667491,0.622113,0.621488,0.627506,0.666336,0.730253,0.65994,0.65437,0.692742
3.824,1.76657,0.630518,0.667467,0.621697,0.62227,0.627993,0.666066,0.728825,0.660249,0.653494,0.693335
3.8242,1.76769,0.628763,0.668169,0.620949,0.62264,0.628526,0.665151,0.72772,0.66063,0.653509,0.694241
3.8244,1.76835,0.6269,0.669265,0.620702,0.622567,0.629251,0.664887,0.727287,0.661769,0.653658,0.694919
3.8246,1.76859,0.625625,0.670109,0.621108,0.622213,0.629822,0.665559,0.728361,0.66338,0.653636,0.695149
3.8248,1.76894,0.625178,0.670322,0.62195,0.621847,0.629636,0.666511,0.729316,0.664835,0.654196,0.695405
3.825,1.76958,0.6268,0.669898,0.62308,0.62234,0.629841,0.667117,0.728445,0.666334,0.655254,0.695858
3.8252,1.7702,0.630049,0.669211,0.623807,0.62327,0.630615,0.666773,0.728033,0.667342,0.65628,0.696423
3.8254,1.76994,0.632059,0.668867,0.624038,0.624063,0.631627,0.665623,0.727623,0.667334,0.65717,0.696433
3.8256,1.76878,0.630873,0.669471,0.624214,0.624107,0.632489,0.664184,0.728108,0.666296,0.6579,0.695657
3.8258,1.76735,0.627687,0.670682,0.624471,0.623069,0.632833,0.663468,0.731776,0.665467,0.658149,0.694572
3.826,1.76657,0.625433,0.671301,0.624743,0.621218,0.632526,0.663535,0.734662,0.665773,0.658145,0.693758
3.8262,1.76725,0.625215,0.670715,0.624553,0.619497,0.63272,0.663747,0.733739,0.667018,0.657886,0.694001
3.8264,1.76959,0.626635,0.669124,0.623915,0.618565,0.633833,0.663529,0.730273,0.667908,0.657659,0.695602
3.8266,1.77151,0.629507,0.667462,0.623258,0.61903,0.635599,0.663104,0.727567,0.668286,0.658098,0.697405
3.8268,1.7715,0.631718,0.666647,0.622942,0.620494,0.637322,0.662274,0.727727,0.667666,0.659068,0.697766
3.827,1.76947,0.63167,0.667321,0.623072,0.620975,0.638231,0.661642,0.730907,0.667117,0.660063,0.696585
3.8272,1.7662,0.630851,0.668837,0.623574,0.619777,0.638101,0.662174,0.733704,0.66735,0.661174,0.694089
3.8274,1.76451,0.631047,0.669558,0.624182,0.617881,0.637571,0.662919,0.733938,0.668014,0.661593,0.692281
3.8276,1.76573,0.631766,0.66866,0.624674,0.616643,0.63826,0.662896,0.732505,0.668749,0.661802,0.692763
3.8278,1.76856,0.632897,0.666304,0.625003,0.616147,0.640769,0.662307,0.732322,0.668884,0.662577,0.694844
3.828,1.77078,0.634827,0.664194,0.624905,0.615691,0.643243,0.661305,0.732666,0.669183,0.663472,0.696916
3.8282,1.77021,0.636386,0.66362,0.624506,0.61481,0.643726,0.660349,0.732697,0.669598,0.664142,0.697069
3.8284,1.76755,0.636502,0.664616,0.624238,0.613853,0.642457,0.660528,0.73194,0.669799,0.664594,0.695242
3.8286,1.76532,0.636573,0.666117,0.624234,0.613375,0.639989,0.661706,0.731613,0.66997,0.66487,0.693187
3.8288,1.76576,0.637321,0.666605,0.624689,0.613706,0.638021,0.662775,0.731212,0.670125,0.665227,0.693005
3.829,1.76853,0.638228,0.665477,0.625557,0.6141,0.638176,0.662869,0.730583,0.670357,0.66618,0.69484
3.8292,1.77218,0.638516,0.663644,0.625872,0.614371,0.640205,0.662059,0.730646,0.670768,0.667125,0.697728
3.8294,1.77379,0.638812,0.662239,0.625184,0.614722,0.641997,0.660977,0.730656,0.671455,0.667822,0.69951
3.8296,1.77351,0.638576,0.661906,0.623911,0.614572,0.641564,0.660781,0.73013,0.672209,0.667784,0.699484
3.8298,1.7728,0.637057,0.662664,0.62277,0.613967,0.638678,0.661679,0.730375,0.672453,0.667232,0.698978
3.83,1.77206,0.635495,0.664069,0.622257,0.613609,0.635153,0.663089,0.731202,0.672153,0.66678,0.698297
3.8302,1.77214,0.635363,0.665571,0.622324,0.6138,0.632638,0.66404,0.731377,0.671621,0.666891,0.698183
3.8304,1.77244,0.635723,0.666242,0.622585,0.614172,0.631927,0.663712,0.730472,0.67137,0.667383,0.698437
3.8306,1.77244,0.635159,0.666268,0.622656,0.614405,0.632528,0.662924,0.730083,0.671656,0.668019,0.698465
3.8308,1.77263,0.633951,0.666159,0.622647,0.614728,0.633214,0.66253,0.730004,0.672118,0.66865,0.698491
3.831,1.7736,0.632357,0.666169,0.62273,0.615206,0.632701,0.662954,0.731092,0.672401,0.668894,0.699108
3.8312,1.77495,0.630806,0.666207,0.622564,0.616004,0.630875,0.663948,0.733097,0.672269,0.668658,0.700052
3.8314,1.77683,0.630631,0.66633,0.621956,0.617277,0.62844,0.664832,0.734232,0.671468,0.668313,0.701469
3.8316,1.77766,0.631762,0.666768,0.621089,0.618331,0.626702,0.664912,0.733263,0.670135,0.668083,0.702351
3.8318,1.77751,0.632879,0.667482,0.620287,0.618472,0.626397,0.664336,0.731124,0.668536,0.667984,0.702296
3.832,1.77719,0.632482,0.668225,0.619785,0.617864,0.627154,0.663985,0.730144,0.667067,0.667997,0.702031
3.8322,1.7766,0.630318,0.669663,0.619753,0.617041,0.627945,0.664269,0.730892,0.666507,0.668061,0.701509
3.8324,1.777,0.627634,0.671211,0.620095,0.616635,0.628006,0.665651,0.733321,0.666872,0.668078,0.701512
3.8326,1.77844,0.626048,0.671966,0.620424,0.617343,0.627252,0.667215,0.735683,0.667281,0.66801,0.702476
3.8328,1.78005,0.626332,0.671324,0.620401,0.618884,0.626164,0.668571,0.735553,0.666718,0.668007,0.703707
3.833,1.78095,0.627882,0.670213,0.619907,0.62024,0.625252,0.669248,0.734879,0.664682,0.668171,0.704535
3.8332,1.7807,0.629244,0.669309,0.618933,0.620769,0.624932,0.668539,0.734782,0.661655,0.668185,0.704526
3.8334,1.77936,0.62925,0.669394,0.617753,0.620279,0.624939,0.66735,0.733733,0.659338,0.668498,0.703551
3.8336,1.77812,0.627866,0.670432,0.616957,0.619067,0.625253,0.666654,0.733385,0.658786,0.669047,0.702421
3.8338,1.77756,0.625864,0.671629,0.616836,0.61773,0.625636,0.666533,0.734303,0.659798,0.669241,0.701795
3.834,1.77775,0.624295,0.672393,0.617321,0.617021,0.625811,0.666621,0.733665,0.660631,0.669013,0.701754
3.8342,1.77862,0.624539,0.672129,0.617635,0.617582,0.625912,0.66654,0.731562,0.659849,0.66824,0.702282
3.8344,1.77941,0.626329,0.671377,0.617622,0.619721,0.625982,0.666168,0.729286,0.657791,0.667263,0.702944
3.8346,1.77982,0.628311,0.670618,0.616929,0.622184,0.625975,0.665557,0.728298,0.65541,0.666903,0.703272
3.8348,1.77954,0.62906,0.670788,0.615647,0.623234,0.625551,0.665209,0.728683,0.653557,0.667333,0.703157
3.835,1.77923,0.628099,0.671854,0.614192,0.622699,0.624838,0.665153,0.730679,0.652671,0.66807,0.702751
3.8352,1.78011,0.62622,0.67307,0.6132,0.621633,0.624492,0.665179,0.73185,0.652608,0.668543,0.703155
3.8354,1.78172,0.624806,0.673506,0.612857,0.62122,0.624808,0.665235,0.731828,0.652817,0.668515,0.704289
3.8356,1.78286,0.624648,0.672864,0.612588,0.621431,0.625334,0.665135,0.730598,0.652776,0.66855,0.705287
3.8358,1.78317,0.625738,0.671759,0.612207,0.622097,0.625418,0.664597,0.7299,0.652334,0.669023,0.705634
3.836,1.78214,0.627355,0.670801,0.611602,0.623292,0.624728,0.664282,0.729696,0.65161,0.669698,0.704999
3.8362,1.78137,0.628325,0.670998,0.611055,0.624517,0.623418,0.664765,0.729819,0.651007,0.669737,0.70411
3.8364,1.7816,0.627786,0.672378,0.610554,0.625179,0.62217,0.665512,0.729276,0.650844,0.669538,0.70409
3.8366,1.78209,0.625946,0.673814,0.610454,0.624703,0.621739,0.666092,0.728783,0.650834,0.669368,0.704393
3.8368,1.78264,0.623791,0.674465,0.610457,0.623668,0.622192,0.665777,0.728554,0.651033,0.669192,0.704777
3.837,1.78236,0.62254,0.673756,0.610158,0.623336,0.622707,0.664585,0.72754,0.651808,0.668927,0.704724
3.8372,1.7809,0.622558,0.67217,0.609515,0.623851,0.622655,0.663114,0.727009,0.652518,0.668702,0.703714
3.8374,1.77949,0.623144,0.670858,0.60906,0.624954,0.621355,0.662625,0.727405,0.652538,0.668225,0.702422
3.8376,1.77921,0.623884,0.670714,0.609179,0.625529,0.618994,0.663854,0.727674,0.651816,0.668061,0.701919
3.8378,1.77994,0.6239,0.671685,0.609703,0.625165,0.616502,0.665605,0.728038,0.650796,0.668654,0.702296
3.838,1.78157,0.623208,0.673064,0.610229,0.624247,0.615006,0.666205,0.728089,0.650112,0.669752,0.703376
3.8382,1.78256,0.621835,0.674491,0.610499,0.623443,0.615127,0.665129,0.727451,0.650292,0.670413,0.704401
3.8384,1.78219,0.620665,0.675418,0.610462,0.623831,0.616204,0.663747,0.726865,0.651342,0.67002,0.704215
3.8386,1.78148,0.620145,0.675317,0.610226,0.625001,0.617135,0.66299,0.72736,0.652705,0.668929,0.703661
3.8388,1.78064,0.620253,0.674614,0.610084,0.626025,0.616645,0.662836,0.727735,0.653687,0.667663,0.70297
3.839,1.78004,0.620013,0.673904,0.610397,0.62613,0.614717,0.663526,0.728339,0.653909,0.66746,0.702357
3.8392,1.78036,0.619347,0.673831,0.611191,0.625311,0.612306,0.664305,0.728807,0.653463,0.668496,0.702401
3.8394,1.78049,0.618571,0.674289,0.611929,0.624043,0.610712,0.664195,0.728546,0.652688,0.670103,0.702594
3.8396,1.78051,0.618186,0.674845,0.61214,0.623643,0.610475,0.663506,0.728377,0.652358,0.671583,0.702494
3.8398,1.78148,0.617703,0.674986,0.611846,0.623909,0.611176,0.662559,0.727791,0.653034,0.671924,0.703028
3.84,1.78294,0.617592,0.674563,0.611422,0.624352,0.612238,0.661782,0.727206,0.655487,0.671745,0.704048
3.8402,1.78439,0.618058,0.674258,0.611755,0.62406,0.61392,0.661391,0.726703,0.658745,0.671224,0.705264
3.8404,1.78427,0.618124,0.674631,0.613093,0.623015,0.615194,0.661357,0.726464,0.660243,0.67089,0.705452
3.8406,1.78253,0.617492,0.675244,0.61478,0.621277,0.615358,0.661246,0.726365,0.659454,0.670949,0.704324
3.8408,1.78033,0.617048,0.675618,0.616195,0.619686,0.614746,0.660945,0.726715,0.657073,0.671957,0.702488
3.841,1.77934,0.617212,0.67591,0.616632,0.618373,0.614131,0.660724,0.727643,0.655251,0.672996,0.701382
3.8412,1.77995,0.617773,0.67585,0.616557,0.617699,0.614317,0.660629,0.727589,0.655888,0.673695,0.701502
3.8414,1.78232,0.618506,0.675631,0.61615,0.618602,0.615383,0.660393,0.726985,0.658526,0.674313,0.703088
3.8416,1.78429,0.619361,0.675452,0.61577,0.620298,0.616214,0.659852,0.726968,0.661234,0.674195,0.704851
3.8418,1.78433,0.619837,0.675189,0.615613,0.620236,0.616376,0.659586,0.726525,0.661955,0.673751,0.705217
3.842,1.78266,0.619773,0.675018,0.615672,0.618105,0.616653,0.659543,0.726947,0.660394,0.673451,0.704159
3.8422,1.7802,0.619869,0.675242,0.615824,0.614895,0.617204,0.659457,0.727647,0.658708,0.673264,0.702173
3.8424,1.77928,0.620709,0.67583,0.616349,0.611962,0.61792,0.65928,0.728507,0.658661,0.673664,0.701019
3.8426,1.78058,0.621774,0.676238,0.616992,0.610616,0.618353,0.658855,0.728506,0.659967,0.674377,0.701615
3.8428,1.78308,0.622381,0.676426,0.617809,0.611323,0.618603,0.658324,0.726317,0.661646,0.674877,0.70344
3.843,1.78492,0.622352,0.67629,0.618769,0.612625,0.619108,0.657617,0.72371,0.662387,0.67534,0.7051
3.8432,1.78496,0.622428,0.676062,0.619284,0.612752,0.620196,0.657162,0.724365,0.661228,0.675669,0.705474
3.8434,1.78282,0.623364,0.676403,0.619422,0.611525,0.621276,0.656493,0.727749,0.658413,0.675691,0.704105
3.8436,1.78047,0.624834,0.677003,0.619142,0.609958,0.621908,0.656132,0.729868,0.655742,0.675627,0.702067
3.8438,1.77939,0.626755,0.677545,0.619069,0.609075,0.62221,0.656128,0.728957,0.654069,0.675604,0.700966
3.844,1.77995,0.628318,0.677659,0.619275,0.609216,0.622494,0.656406,0.726757,0.653821,0.675745,0.700987
3.8442,1.78193,0.628992,0.677557,0.619463,0.609985,0.623101,0.656602,0.724858,0.654051,0.676215,0.702427
3.8444,1.78347,0.629084,0.677061,0.619666,0.610733,0.624652,0.656196,0.724644,0.653952,0.677403,0.703756
3.8446,1.78385,0.628764,0.676336,0.619817,0.610967,0.626475,0.655494,0.725811,0.653351,0.678465,0.70429
3.8448,1.78251,0.628074,0.675944,0.61976,0.610902,0.627655,0.654541,0.726956,0.6522,0.678647,0.703552
3.845,1.77995,0.627269,0.676016,0.620116,0.611294,0.627626,0.653668,0.727488,0.65091,0.678269,0.701616
3.8452,1.77814,0.626976,0.676265,0.621069,0.612228,0.626691,0.653619,0.726537,0.649653,0.677465,0.699927
3.8454,1.77772,0.627408,0.67618,0.622121,0.613928,0.626144,0.654463,0.72528,0.648744,0.676795,0.699321
3.8456,1.77857,0.627954,0.675469,0.622508,0.615321,0.626736,0.655497,0.724239,0.648475,0.676913,0.699784
3.8458,1.77968,0.6281,0.674765,0.621901,0.615329,0.628755,0.656064,0.72392,0.648681,0.677174,0.700732
3.846,1.77956,0.627684,0.674057,0.621017,0.614096,0.630887,0.655923,0.724411,0.64911,0.67713,0.700925
3.8462,1.77824,0.626592,0.673376,0.6207,0.612697,0.632077,0.655445,0.724797,0.65005,0.676396,0.700057
3.8464,1.77669,0.625417,0.673021,0.621088,0.612283,0.631827,0.655609,0.725001,0.650746,0.674735,0.698803
3.8466,1.77553,0.625165,0.672873,0.622251,0.613277,0.63092,0.656299,0.725847,0.651403,0.67256,0.697837
3.8468,1.77498,0.625985,0.67216,0.623686,0.615115,0.630232,0.657001,0.726356,0.652279,0.671042,0.697271
3.847,1.77502,0.626844,0.670906,0.624368,0.616677,0.630569,0.657177,0.727399,0.653376,0.670492,0.697278
3.8472,1.77469,0.627084,0.669785,0.62359,0.616984,0.632352,0.656776,0.728151,0.654237,0.671024,0.697169
3.8474,1.77372,0.626762,0.669337,0.621937,0.615985,0.634535,0.656618,0.727897,0.654846,0.671868,0.696546
3.8476,1.77236,0.627053,0.670036,0.620807,0.615333,0.63552,0.656926,0.7276,0.655052,0.671957,0.695572
3.8478,1.77093,0.628329,0.67091,0.62077,0.617104,0.635075,0.657534,0.728294,0.655011,0.670465,0.694465
3.848,1.77011,0.629151,0.670855,0.621607,0.620345,0.63422,0.658275,0.729994,0.654874,0.667812,0.693723
3.8482,1.76984,0.628572,0.669775,0.622485,0.62275,0.633735,0.658859,0.730516,0.654891,0.665371,0.69352
3.8484,1.76949,0.62692,0.668266,0.622891,0.62347,0.634243,0.658851,0.729414,0.655324,0.664067,0.693338
3.8486,1.769,0.625003,0.667104,0.622268,0.622347,0.635331,0.658178,0.728691,0.656066,0.664014,0.693044
3.8488,1.76826,0.623576,0.666726,0.621277,0.620783,0.635983,0.657645,0.728851,0.656772,0.664533,0.692585
3.849,1.76746,0.623091,0.667028,0.620367,0.62035,0.635455,0.657953,0.728731,0.657183,0.664732,0.692
3.8492,1.76717,0.623398,0.667586,0.619725,0.621556,0.634545,0.658839,0.727119,0.657243,0.664197,0.691727
3.8494,1.76737,0.623855,0.667908,0.619323,0.623889,0.633985,0.659575,0.724639,0.657165,0.663204,0.69188
3.8496,1.76787,0.624017,0.667766,0.619209,0.62549,0.633766,0.659767,0.723027,0.657252,0.662256,0.692292
3.8498,1.76824,0.623773,0.667285,0.619248,0.625441,0.634174,0.659493,0.723337,0.65765,0.661722,0.69275
3.85,1.76799,0.623195,0.66669,0.618852,0.623519,0.634528,0.658948,0.724691,0.658253,0.661693,0.692719
3.8502,1.76755,0.622576,0.666174,0.617866,0.621262,0.634201,0.658518,0.7258,0.658747,0.661764,0.69242
3.8504,1.76758,0.622409,0.665936,0.616559,0.620216,0.632872,0.658669,0.726197,0.658899,0.66164,0.692421
3.8506,1.76778,0.622261,0.666139,0.615402,0.620968,0.63099,0.659182,0.725444,0.65856,0.661558,0.692635
3.8508,1.76778,0.622169,0.666461,0.614733,0.622593,0.630037,0.659204,0.724342,0.657999,0.66185,0.692771
3.851,1.76706,0.622801,0.666576,0.614679,0.623625,0.630516,0.658259,0.724316,0.657466,0.662521,0.692431
3.8512,1.76576,0.623893,0.666246,0.614832,0.623517,0.631657,0.656433,0.724902,0.656868,0.663204,0.691544
3.8514,1.76461,0.624292,0.665712,0.614713,0.6227,0.632326,0.654517,0.724681,0.65628,0.664019,0.690625
3.8516,1.76428,0.623351,0.66522,0.614191,0.621898,0.631909,0.65345,0.723223,0.65576,0.664818,0.690259
3.8518,1.76496,0.621528,0.66508,0.613487,0.621532,0.630564,0.653614,0.721107,0.655391,0.665064,0.690694
3.852,1.76615,0.62,0.665454,0.612929,0.621841,0.629018,0.653978,0.719757,0.654809,0.665073,0.691659
3.8522,1.76712,0.619755,0.666196,0.612788,0.62256,0.628132,0.653836,0.720169,0.654376,0.665336,0.692571
3.8524,1.76737,0.620857,0.666953,0.612964,0.623187,0.628104,0.652707,0.721671,0.653452,0.665796,0.692985
3.8526,1.76686,0.622393,0.66738,0.613383,0.623864,0.628775,0.650462,0.722779,0.651814,0.666283,0.69278
3.8528,1.76597,0.623195,0.667279,0.613832,0.62466,0.629945,0.647778,0.722731,0.650257,0.666662,0.692154
3.853,1.76553,0.622688,0.666787,0.614099,0.624934,0.630767,0.645645,0.722292,0.649421,0.666584,0.691735
3.8532,1.76581,0.621172,0.666362,0.6145,0.624664,0.630768,0.645122,0.722668,0.648993,0.66626,0.691896
3.8534,1.76617,0.619568,0.666299,0.614757,0.623936,0.629978,0.646102,0.72393,0.649269,0.666234,0.692296
3.8536,1.76588,0.618922,0.666675,0.614785,0.623043,0.62906,0.647722,0.725274,0.649919,0.666683,0.692265
3.8538,1.76493,0.619479,0.667013,0.614625,0.622733,0.628244,0.648126,0.72569,0.650414,0.667145,0.691721
3.854,1.76324,0.620474,0.667013,0.614298,0.623317,0.628283,0.646743,0.724643,0.650814,0.666688,0.690567
3.8542,1.76182,0.620855,0.666261,0.613932,0.624165,0.62918,0.644619,0.722571,0.651203,0.665425,0.689394
3.8544,1.76114,0.620616,0.665253,0.614352,0.624652,0.630096,0.64298,0.72112,0.651576,0.663858,0.688801
3.8546,1.76141,0.620217,0.664373,0.615648,0.624754,0.631051,0.642651,0.720816,0.651846,0.66324,0.688889
