TIME,V16_kV,P_fleet_MW,IB32A,IB32B,IB32C,BRK32,IB30A,IB30B,IB30C,BRK30,IB31A,IB31B,IB31C,BRK31
2.4444,234.79,6268.7,-39.346,60.575,-21.229,0,-6.2516,21.407,-15.155,0,-28.644,51.448,-22.805,0
2.4446,234.67,6270.9,-40.48,60.406,-19.926,0,-4.7461,22.123,-17.377,0,-40.123,53.266,-13.143,0
2.4448,234.68,6274.7,-39.003,59.645,-20.642,0,-4.2116,23.457,-19.245,0,-45.55,54.154,-8.6034,0
2.445,234.75,6279.5,-40.178,60.019,-19.841,0,-6.3425,24.495,-18.152,0,-44.15,52.506,-8.3565,0
2.4452,234.87,6280.8,-42.069,58.032,-15.963,0,-11.763,24.356,-12.594,0,-39.895,48.239,-8.3432,0
2.4454,235.04,6278.5,-45.447,54.393,-8.9458,0,-16.255,23.444,-7.1889,0,-37.078,45.126,-8.0485,0
2.4456,235.22,6274.2,-49.675,50.843,-1.1674,0,-16.302,23.84,-7.5384,0,-39.458,43.804,-4.3455,0
2.4458,235.36,6272.9,-53.764,47.948,5.8157,0,-16.784,25.216,-8.4324,0,-46.464,42.385,4.0792,0
2.446,235.46,6273.9,-55.669,45.494,10.175,0,-18.906,24.019,-5.1128,0,-54.044,39.945,14.098,0
2.4462,235.5,6276.6,-56.422,43.9,12.521,0,-18.778,21.45,-2.6726,0,-58.04,36.794,21.246,0
2.4464,235.51,6278.8,-56.888,42.586,14.302,0,-16.572,23.612,-7.0406,0,-57.245,33.835,23.41,0
2.4466,235.44,6279.2,-57.228,41.107,16.121,0,-17.07,27.039,-9.9695,0,-53.239,31.83,21.409,0
2.4468,235.34,6277.8,-57.905,39.64,18.265,0,-20.698,27.374,-6.6759,0,-49.528,31.092,18.435,0
2.447,235.25,6273.4,-58.538,35.634,22.904,0,-24.487,23.914,0.57234,0,-48.655,31.109,17.546,0
2.4472,235.11,6268.1,-59.247,28.265,30.982,0,-25.454,19.995,5.4594,0,-50.609,30.713,19.896,0
2.4474,234.97,6264.7,-60.503,22.016,38.487,0,-23.095,18.703,4.3925,0,-52.947,27.513,25.434,0
2.4476,234.87,6263.2,-59.974,16.576,43.398,0,-20.349,18.688,1.661,0,-53.875,20.449,33.426,0
2.4478,234.81,6263.3,-57.306,12.908,44.398,0,-21.928,18.525,3.4036,0,-52.605,12.499,40.107,0
2.448,234.81,6265.5,-55.833,11.531,44.302,0,-24.76,17.215,7.5451,0,-48.392,5.8768,42.515,0
2.4482,234.88,6266.6,-52.941,8.8696,44.071,0,-26.731,13.514,13.218,0,-43.947,0.68703,43.26,0
2.4484,235.01,6264.9,-51.474,3.7596,47.714,0,-24.692,8.8471,15.844,0,-40.405,-2.3219,42.726,0
2.4486,235.17,6261.1,-50.748,-4.745,55.493,0,-22.576,6.1095,16.467,0,-39.782,-5.46,45.242,0
2.4488,235.27,6259.6,-47.851,-14.052,61.903,0,-21.098,5.8227,15.276,0,-38.506,-8.398,46.904,0
2.449,235.34,6259.1,-43.677,-18.558,62.235,0,-21.461,7.5594,13.901,0,-36.955,-12.056,49.01,0
2.4492,235.37,6261.1,-42.738,-19.276,62.013,0,-21.313,4.9024,16.411,0,-34.928,-16.223,51.151,0
2.4494,235.32,6262.7,-41.081,-18.58,59.661,0,-20.44,1.4337,19.006,0,-30.145,-21.611,51.756,0
2.4496,235.2,6263.9,-39.11,-19.056,58.166,0,-20.011,-1.5602,21.571,0,-24.575,-25.974,50.549,0
2.4498,235.01,6264.8,-36.685,-23.335,60.02,0,-18.084,-3.972,22.056,0,-18.389,-28.838,47.226,0
2.45,234.92,6266.3,-33.36,-30.82,64.18,0,-16.259,-5.2961,21.555,0,-13.749,-31.479,45.228,0
2.4502,234.91,6268.3,-25.905,-39.454,65.359,0,-13.915,-5.499,19.414,0,-10.568,-33.779,44.346,0
2.4504,234.98,6268.6,-14.643,-46.332,60.975,0,-13.487,-7.5793,21.066,0,-9.4344,-36.884,46.318,0
2.4506,235.11,6266.9,-6.3681,-49.14,55.508,0,-15.119,-9.7334,24.853,0,-8.1274,-39.989,48.116,0
2.4508,235.21,6264.6,-1.6472,-49.097,50.744,0,-12.069,-11.579,23.648,0,-4.847,-43.916,48.763,0
2.451,235.34,6263.3,-0.034557,-48.14,48.174,0,-6.4606,-13.875,20.335,0,1.0849,-46.21,45.125,0
2.4512,235.42,6264.6,-3.451,-47.847,51.298,0,-2.728,-14.958,17.686,0,7.9534,-47.698,39.744,0
2.4514,235.49,6265.2,-1.8119,-51.276,53.088,0,-1.1448,-18.056,19.201,0,14.369,-48.434,34.064,0
2.4516,235.58,6264.4,5.8063,-56.154,50.347,0,-3.0047,-18.454,21.458,0,19.079,-48.987,29.908,0
2.4518,235.64,6264.8,11.319,-59.77,48.451,0,-3.1368,-19.537,22.674,0,21.8,-50.061,28.26,0
2.452,235.71,6264.8,18.904,-61.596,42.693,0,-0.95256,-19.135,20.088,0,23.239,-51.614,28.374,0
2.4522,235.7,6265.7,24.938,-60.753,35.815,0,3.9187,-21.191,17.272,0,24.059,-53.062,29.003,0
2.4524,235.57,6267.7,26.569,-58.779,32.211,0,6.8497,-22.378,15.529,0,25.188,-53.903,28.715,0
2.4526,235.38,6268.6,26.925,-56.316,29.391,0,6.9589,-23.581,16.622,0,26.792,-53.722,26.929,0
2.4528,235.24,6267.2,31.328,-57.585,26.257,0,4.2795,-23.354,19.074,0,28.375,-52.812,24.437,0
2.453,235.12,6264.4,36.908,-59.878,22.97,0,1.4613,-22.667,21.206,0,31.856,-51.623,19.767,0
2.4532,235.02,6262.7,43.025,-60.916,17.891,0,2.6835,-23.731,21.048,0,37.719,-49.817,12.098,0
2.4534,235,6264,46.08,-59.77,13.69,0,8.8065,-24.388,15.581,0,42.061,-49.334,7.2731,0
2.4536,235.06,6266.8,49.655,-57.969,8.3141,0,15.847,-25.011,9.1634,0,46.812,-50.132,3.32,0
2.4538,235.17,6268.3,50.738,-53.513,2.7753,0,18.749,-26.373,7.6241,0,48.028,-48.735,0.70729,0
2.454,235.32,6266.8,52.321,-50.058,-2.2638,0,18.12,-27.014,8.8941,0,48.951,-47.033,-1.9174,0
2.4542,235.52,6264.8,55.733,-47.353,-8.3801,0,14.817,-24.768,9.9508,0,48.214,-42.707,-5.5069,0
2.4544,235.66,6264.7,60.428,-45.367,-15.062,0,13.615,-20.704,7.0896,0,50.204,-37.937,-12.267,0
2.4546,235.71,6268,62.664,-42.608,-20.056,0,16.102,-18.697,2.5952,0,52.13,-33.046,-19.084,0
2.4548,235.63,6271.3,61.561,-39.372,-22.188,0,20.075,-20.021,-0.053623,0,53.97,-30.153,-23.817,0
2.455,235.49,6275.4,58.998,-37.255,-21.744,0,23.6,-22.808,-0.79224,0,57.4,-29.384,-28.016,0
2.4552,235.34,6275.5,56.993,-36.918,-20.075,0,24.605,-23.492,-1.1122,0,58.514,-30.254,-28.261,0
2.4554,235.23,6272.5,56.502,-37.759,-18.742,0,23.392,-21.373,-2.0185,0,58.05,-30.091,-27.959,0
2.4556,235.17,6268.6,57.137,-36.767,-20.37,0,22.119,-19.25,-2.8691,0,54.383,-24.165,-30.217,0
2.4558,235.07,6266.3,59.202,-31.308,-27.893,0,21.845,-19.427,-2.4172,0,51.052,-17.002,-34.05,0
2.456,234.93,6265.9,60.356,-22.176,-38.18,0,22.885,-21.528,-1.3574,0,47.757,-9.1444,-38.613,0
2.4562,234.79,6266.8,59.3,-11.794,-47.506,0,24.71,-21.066,-3.6445,0,47.29,-4.4548,-42.836,0
2.4564,234.78,6266.7,55.432,-4.4746,-50.957,0,26.22,-16.909,-9.3108,0,48.605,-0.94468,-47.661,0
2.4566,234.89,6264.6,51.738,-1.2804,-50.458,0,25.233,-12.634,-12.599,0,46.521,3.6325,-50.154,0
2.4568,235.06,6262.8,47.835,0.66707,-48.502,0,23.832,-10.273,-13.558,0,40.211,10.457,-50.667,0
2.457,235.28,6264.8,49.004,6.7477,-55.752,0,22.729,-10.139,-12.59,0,32.846,17.816,-50.662,0
2.4572,235.45,6267.3,50.383,15.395,-65.778,0,21.169,-9.7281,-11.441,0,28.342,23.018,-51.36,0
2.4574,235.45,6268.5,47.944,19.788,-67.732,0,21.243,-6.2562,-14.987,0,28.228,24.846,-53.074,0
2.4576,235.34,6270.6,43.628,22.859,-66.487,0,21.526,-1.5374,-19.989,0,31.027,24.12,-55.147,0
2.4578,235.2,6272.4,39.116,23.717,-62.832,0,22.844,-0.65546,-22.189,0,34.556,22.111,-56.667,0
2.458,234.97,6271.9,33.89,22.984,-56.874,0,21.046,-1.5085,-19.538,0,34.867,21.714,-56.581,0
2.4582,234.89,6272.4,27.947,26.476,-54.423,0,17.786,0.43757,-18.224,0,30.55,24.221,-54.771,0
2.4584,234.96,6273.7,25.741,33.372,-59.113,0,13.817,4.187,-18.004,0,23.645,29.058,-52.702,0
2.4586,235.05,6275.2,23.384,39.843,-63.227,0,14.272,8.5673,-22.84,0,14.957,35.539,-50.496,0
2.4588,235.05,6276.7,18.765,45.472,-64.237,0,14.839,9.2402,-24.079,0,9.0312,40.821,-49.852,0
2.459,235.06,6278.3,15.561,48.088,-63.648,0,13.9,8.6788,-22.579,0,7.4517,43.45,-50.902,0
2.4592,235.1,6279.5,10.45,48.333,-58.783,0,9.6155,9.4901,-19.106,0,6.045,45.118,-51.163,0
2.4594,235.2,6280.8,2.9628,48.29,-51.253,0,5.2807,12.332,-17.613,0,3.2855,45.774,-49.059,0
2.4596,235.34,6279.2,-4.6372,49.807,-45.17,0,3.0677,15.323,-18.39,0,-2.3935,46.626,-44.233,0
2.4598,235.44,6276.5,-10.673,55.794,-45.121,0,2.3781,17.219,-19.597,0,-10.206,48.653,-38.447,0
2.46,235.46,6275.7,-13.723,60.187,-46.464,0,2.0886,17.805,-19.894,0,-16.674,51.226,-34.553,0
2.4602,235.46,6277.1,-14.564,62.538,-47.975,0,0.054654,18.11,-18.165,0,-19.815,53.789,-33.974,0
2.4604,235.43,6278.8,-14.487,59.446,-44.96,0,-2.4357,18.684,-16.248,0,-19.699,54.977,-35.278,0
2.4606,235.38,6281.7,-20.131,58.253,-38.122,0,-4.582,19.808,-15.226,0,-18.274,54.609,-36.335,0
2.4608,235.32,6283.6,-27.913,59.068,-31.155,0,-6.2593,21.268,-15.009,0,-19.346,54.127,-34.781,0
2.461,235.16,6282.3,-32.23,58.718,-26.488,0,-6.8797,22.373,-15.493,0,-27.288,54.083,-26.795,0
2.4612,235.03,6281.9,-35.635,61.248,-25.613,0,-6.0636,22.994,-16.93,0,-35.267,53.32,-18.052,0
2.4614,235.01,6281.6,-36.748,60.603,-23.856,0,-4.0354,23.185,-19.15,0,-36.676,51.406,-14.729,0
2.4616,235.03,6279.1,-37.414,54.618,-17.204,0,-3.0876,23.309,-20.221,0,-32.979,49.169,-16.189,0
2.4618,235.09,6273,-39.464,46.74,-7.2763,0,-6.7279,22.818,-16.09,0,-30.385,47,-16.615,0
2.462,235.18,6266.7,-44.412,42.669,1.7435,0,-12.917,22.656,-9.7395,0,-33.013,46.423,-13.411,0
2.4622,235.27,6261.2,-51.309,43.652,7.6564,0,-19.364,24.101,-4.7371,0,-39.582,45.962,-6.3798,0
2.4624,235.35,6259.1,-56.28,47.053,9.2264,0,-19.511,24.168,-4.657,0,-47.717,45.127,2.5903,0
2.4626,235.46,6259.9,-58.436,48.822,9.6141,0,-15.342,23.765,-8.423,0,-53.942,42.616,11.326,0
2.4628,235.49,6260.5,-57.633,45.886,11.747,0,-13.786,21.631,-7.8456,0,-53.042,37.488,15.553,0
2.463,235.47,6260.6,-56.19,39.119,17.071,0,-17.163,18.916,-1.7533,0,-48.803,33.627,15.177,0
2.4632,235.39,6259.5,-55.696,32.004,23.692,0,-22.819,18.261,4.5583,0,-45.596,30.573,15.023,0
2.4634,235.25,6256.4,-57.567,28.563,29.003,0,-26.327,19.747,6.5801,0,-44.593,27.114,17.479,0
2.4636,235.1,6252.7,-60.918,30.337,30.581,0,-25.657,21.855,3.8027,0,-46.094,23.767,22.326,0
2.4638,234.92,6249.2,-63.456,34.3,29.156,0,-23.042,22.406,0.63634,0,-49.69,20.263,29.426,0
2.464,234.74,6248.5,-63.225,34.018,29.207,0,-22.065,21.286,0.77861,0,-52.078,16.003,36.075,0
2.4642,234.63,6250.9,-60.633,28.251,32.382,0,-23.214,20.113,3.1007,0,-51.821,12.212,39.609,0
2.4644,234.62,6252.7,-57.822,17.43,40.392,0,-24.594,19.484,5.1096,0,-48.371,8.1065,40.265,0
2.4646,234.66,6251.7,-55.526,5.8388,49.687,0,-25.079,17.541,7.5384,0,-43.42,3.2493,40.171,0
2.4648,234.76,6248.5,-55.01,0.51407,54.496,0,-26.114,15.466,10.648,0,-39.075,-1.795,40.87,0
2.465,234.93,6245.4,-56.469,-0.30006,56.769,0,-25.677,14.06,11.618,0,-38.006,-6.6118,44.618,0
2.4652,235.11,6242.5,-56.706,0.034227,56.671,0,-25.325,11.683,13.643,0,-38.939,-10.232,49.171,0
2.4654,235.27,6241.8,-53.082,-1.6157,54.698,0,-23.314,8.382,14.932,0,-39.633,-12.704,52.336,0
2.4656,235.35,6243.6,-46.48,-7.7514,54.231,0,-23.098,5.5818,17.516,0,-37.582,-15.672,53.254,0
2.4658,235.38,6246.3,-39.345,-16.42,55.765,0,-23.155,4.223,18.932,0,-32.546,-19.795,52.342,0
2.466,235.35,6247,-35.513,-22.926,58.439,0,-22.889,6.1386,16.751,0,-26.909,-24.062,50.972,0
2.4662,235.26,6244.8,-36.132,-24.876,61.008,0,-21.78,5.4273,16.353,0,-23.521,-26.969,50.49,0
2.4664,235.1,6242.1,-36.219,-24.939,61.158,0,-18.944,1.8604,17.084,0,-23.791,-27.489,51.279,0
2.4666,234.94,6239.9,-33.574,-27.833,61.407,0,-17.522,-4.1456,21.668,0,-26.679,-26.111,52.79,0
2.4668,234.86,6240.2,-28.504,-32.262,60.766,0,-15.928,-7.551,23.479,0,-27.072,-26.356,53.428,0
2.467,234.85,6242.4,-19.116,-40.087,59.203,0,-15.878,-8.0385,23.916,0,-20.534,-31.289,51.823,0
2.4672,234.92,6244.9,-10.488,-46.26,56.748,0,-15.764,-6.3021,22.066,0,-11.327,-38.264,49.591,0
2.4674,235,6242.7,-5.6593,-47.876,53.536,0,-12.224,-5.785,18.009,0,-3.6059,-44.064,47.669,0
2.4676,235.08,6237.5,-2.9958,-49.431,52.427,0,-8.2888,-8.6196,16.908,0,2.4874,-47.682,45.194,0
2.4678,235.17,6233,-2.8392,-48.787,51.626,0,-4.2824,-16.331,20.613,0,4.8474,-47.793,42.945,0
2.468,235.26,6230.2,0.16035,-50.737,50.576,0,-2.8311,-20.785,23.616,0,4.8822,-46.372,41.49,0
2.4682,235.34,6230.8,7.1249,-55.932,48.807,0,-2.9754,-19.445,22.421,0,6.5813,-46.129,39.548,0
2.4684,235.37,6233.3,13.409,-58.65,45.241,0,-2.4611,-15.819,18.28,0,11.823,-48.226,36.402,0
2.4686,235.36,6236.6,18.422,-61.39,42.969,0,-0.42659,-14.637,15.064,0,19.499,-52.003,32.504,0
2.4688,235.3,6239,21.046,-63.57,42.524,0,2.8086,-17.852,15.043,0,26.124,-55.239,29.115,0
2.469,235.19,6240.4,22.007,-61.748,39.741,0,5.6423,-22.903,17.261,0,28.616,-56.152,27.535,0
2.4692,235.03,6239.1,24.656,-59.26,34.604,0,6.4627,-25.651,19.189,0,26.52,-54.669,28.149,0
2.4694,234.87,6235.2,29.393,-56.326,26.933,0,5.2525,-24.598,19.346,0,22.192,-51.898,29.706,0
2.4696,234.78,6232.4,36.378,-56.788,20.411,0,3.8384,-21.693,17.854,0,20.272,-49.189,28.917,0
2.4698,234.78,6232.1,42.492,-58.459,15.967,0,3.4155,-20.182,16.767,0,24.781,-47.848,23.067,0
2.47,234.82,6233.5,45.342,-58.823,13.481,0,5.6031,-22.222,16.619,0,33.485,-47.929,14.443,0
2.4702,234.9,6237.6,48.052,-61.086,13.034,0,11.507,-24.565,13.058,0,41.307,-47.164,5.8569,0
2.4704,234.99,6240.9,49.214,-60.476,11.261,0,17.758,-26.384,8.6265,0,48.218,-47.928,-0.29048,0
2.4706,235.08,6240.3,50.568,-56.487,5.9192,0,19.6,-26.836,7.236,0,48.748,-45.949,-2.7993,0
2.4708,235.19,6237.5,54.232,-50.1,-4.1321,0,18.365,-25.268,6.9033,0,48.318,-43.016,-5.3021,0
2.471,235.27,6236.5,57.42,-44.625,-12.795,0,14.751,-23.09,8.3389,0,45.471,-37.59,-7.8811,0
2.4712,235.33,6238.5,61.897,-43.187,-18.71,0,15.127,-22.218,7.0905,0,43.909,-32.032,-11.877,0
2.4714,235.35,6241.9,64.064,-44.089,-19.975,0,19.117,-21.319,2.2015,0,45.36,-28.977,-16.383,0
2.4716,235.32,6244.4,62.827,-42.6,-20.227,0,23.828,-20.624,-3.2038,0,48.685,-27.48,-21.205,0
2.4718,235.21,6247.3,60.924,-38.522,-22.403,0,25.584,-20.165,-5.4188,0,59.587,-30.11,-29.478,0
2.472,235.04,6249.9,58.528,-32.194,-26.334,0,24.06,-20.014,-4.0467,0,67.142,-30.093,-37.05,0
2.4722,234.94,6252,59.911,-27.499,-32.412,0,22.013,-20.545,-1.4686,0,63.065,-22.463,-40.602,0
2.4724,234.94,6251.9,61.137,-22.189,-38.948,0,21.795,-21.559,-0.23538,0,52.547,-13.374,-39.173,0
2.4726,235,6249.8,62.535,-19.605,-42.93,0,23.672,-22.451,-1.2208,0,41.91,-7.7465,-34.163,0
2.4728,235.1,6248.4,61.773,-14.626,-47.147,0,25.544,-21.142,-4.4021,0,41.652,-7.1708,-34.481,0
2.473,235.18,6250.2,56.599,-9.4673,-47.132,0,26.352,-16.899,-9.4533,0,48.428,-7.2836,-41.144,0
2.4732,235.28,6255,53.119,-7.157,-45.962,0,26.084,-13.248,-12.836,0,53.232,-3.9227,-49.31,0
2.4734,235.42,6259.8,52.107,-4.9895,-47.118,0,23.856,-11.677,-12.179,0,54.754,1.823,-56.578,0
2.4736,235.54,6262.1,51.811,-0.84464,-50.966,0,22.365,-10.805,-11.559,0,48.412,8.6381,-57.051,0
2.4738,235.64,6262.6,50.386,5.6951,-56.081,0,20.877,-9.4858,-11.391,0,35.78,17.449,-53.229,0
2.474,235.74,6262.8,47.264,13.032,-60.295,0,22.973,-6.1352,-16.838,0,28.441,20.033,-48.474,0
2.4742,235.78,6263.8,43.301,18.448,-61.749,0,24.458,-4.3318,-20.126,0,27.163,18.742,-45.905,0
2.4744,235.76,6266.6,39.748,20.9,-60.648,0,22.657,-2.6357,-20.021,0,30.387,18.077,-48.464,0
2.4746,235.7,6269.4,35.989,22.176,-58.165,0,19.521,-1.5012,-18.02,0,34.095,20.656,-54.752,0
2.4748,235.6,6272.3,31.019,24.909,-55.928,0,14.873,1.5198,-16.393,0,32.927,28.554,-61.481,0
2.475,235.42,6274.9,28.614,30.288,-58.902,0,12.818,3.5948,-16.413,0,26.358,37.998,-64.356,0
2.4752,235.26,6275.6,24.805,36.534,-61.34,0,12.192,5.8894,-18.081,0,13.894,44.939,-58.834,0
2.4754,235.17,6274.6,18.223,42.989,-61.212,0,12.766,8.3993,-21.165,0,4.3469,45.918,-50.265,0
2.4756,235.24,6272.9,14.523,45.409,-59.932,0,12.605,11.277,-23.883,0,2.9877,42.018,-45.006,0
2.4758,235.4,6271.3,9.7667,46.174,-55.941,0,10.418,11.6,-22.018,0,7.3691,36.697,-44.067,0
2.476,235.57,6270.7,2.3368,48.826,-51.163,0,9.7006,11.631,-21.332,0,7.8006,38.575,-46.376,0
2.4762,235.72,6271.8,-2.476,51.656,-49.18,0,7.254,12.222,-19.476,0,0.55201,45.865,-46.417,0
2.4764,235.79,6274.5,-5.4076,54.049,-48.641,0,2.1091,14.583,-16.692,0,-11.896,54.778,-42.882,0
2.4766,235.86,6278,-9.2902,58.607,-49.316,0,-2.1905,17.932,-15.742,0,-20.535,58.641,-38.107,0
2.4768,235.93,6280,-11.491,58.724,-47.234,0,-2.8329,20.032,-17.199,0,-23.27,58.475,-35.206,0
2.477,235.98,6279.8,-14.657,59.397,-44.74,0,-1.0398,19.98,-18.94,0,-20.361,54.392,-34.032,0
2.4772,236.01,6277.7,-18.545,60.649,-42.104,0,-0.88424,18.842,-17.957,0,-15.892,49.654,-33.762,0
2.4774,235.99,6274.2,-22.977,61.176,-38.199,0,-3.9948,18.921,-14.926,0,-14.529,47.519,-32.99,0
2.4776,235.85,6272.1,-26.801,60.292,-33.491,0,-8.1092,21.15,-13.041,0,-20.321,51.113,-30.792,0
2.4778,235.7,6273.6,-31.59,60.73,-29.14,0,-9.4649,23.828,-14.363,0,-29.203,54.958,-25.755,0
2.478,235.59,6279.5,-35.174,61.061,-25.888,0,-7.4547,24.926,-17.472,0,-37.491,58.077,-20.586,0
2.4782,235.54,6282.7,-38.734,60.189,-21.455,0,-4.3086,23.969,-19.66,0,-40.119,56.545,-16.426,0
2.4784,235.58,6280.2,-42.818,56.927,-14.109,0,-5.2232,22.405,-17.182,0,-38.613,50.913,-12.3,0
2.4786,235.66,6271.9,-47.719,51.26,-3.542,0,-11.904,20.688,-8.7843,0,-35.986,43.452,-7.4665,0
2.4788,235.77,6264.1,-52.181,50.159,2.0218,0,-18.378,21.795,-3.4175,0,-36.018,38.922,-2.904,0
2.479,235.88,6260.5,-54.855,50.454,4.4006,0,-21.663,25.636,-3.9733,0,-40.487,39.281,1.2057,0
2.4792,235.98,6261.6,-57.668,49.145,8.5238,0,-19.264,26.295,-7.031,0,-45.95,41.23,4.7198,0
2.4794,236.04,6266,-58.768,45.662,13.106,0,-15.321,23.039,-7.7181,0,-51.663,42.297,9.3665,0
2.4796,236.04,6271.4,-57.867,43.811,14.056,0,-14.645,18.925,-4.2803,0,-54.822,41.642,13.18,0
2.4798,236.04,6271.2,-56.755,41.433,15.322,0,-18.737,17.404,1.3325,0,-54.748,35.508,19.24,0
2.48,235.98,6264.9,-57.662,37.525,20.136,0,-24.831,19.078,5.7536,0,-49.549,26.104,23.445,0
2.4802,235.82,6258.8,-61.692,35.186,26.506,0,-28.132,21.689,6.4423,0,-45.538,18.84,26.698,0
2.4804,235.63,6255.6,-64.159,30.35,33.809,0,-26.696,22.704,3.9926,0,-43.499,15.517,27.982,0
2.4806,235.53,6255.6,-64.848,24.06,40.789,0,-22.945,21.743,1.2022,0,-46.261,16.739,29.522,0
2.4808,235.45,6258.9,-62.128,19.547,42.581,0,-21.104,20.731,0.37267,0,-50.254,17.275,32.979,0
2.481,235.43,6263.6,-58.472,18.758,39.714,0,-22.451,20.714,1.7371,0,-52.747,14.74,38.007,0
2.4812,235.53,6264.8,-54.366,15.795,38.571,0,-25.911,19.503,6.4089,0,-50.279,8.4104,41.868,0
2.4814,235.68,6262.5,-51.606,8.434,43.172,0,-27.582,15.93,11.651,0,-45.777,0.72698,45.05,0
2.4816,235.89,6258.8,-51.719,2.5621,49.156,0,-25.952,12.949,13.003,0,-40.592,-6.0154,46.607,0
2.4818,236.08,6255.8,-56.061,0.38254,55.678,0,-24.468,11.695,12.773,0,-35.721,-11.413,47.134,0
2.482,236.19,6254,-57.059,-0.61853,57.677,0,-22.992,11.974,11.017,0,-33.071,-14.616,47.687,0
2.4822,236.23,6253.7,-55.014,-3.4586,58.472,0,-23.387,11.323,12.064,0,-32.455,-16.337,48.792,0
2.4824,236.22,6255,-47.091,-8.1371,55.229,0,-22.896,7.0275,15.868,0,-32.369,-18.239,50.608,0
2.4826,236.16,6259.4,-40.043,-15.898,55.941,0,-23.758,2.6563,21.102,0,-31.356,-21.269,52.624,0
2.4828,236.08,6263.1,-33.483,-23.423,56.906,0,-24.942,1.9588,22.984,0,-28.801,-24.987,53.788,0
2.483,235.95,6264.3,-29.69,-29.234,58.924,0,-23.317,1.278,22.039,0,-25.75,-27.962,53.711,0
2.4832,235.83,6261,-28.595,-31.336,59.931,0,-17.918,-0.83989,18.758,0,-23.784,-28.806,52.59,0
2.4834,235.75,6253.8,-28.248,-31.33,59.578,0,-13.229,-2.6261,15.855,0,-22.955,-28.173,51.129,0
2.4836,235.66,6249.3,-27.247,-31.955,59.202,0,-10.488,-7.3732,17.861,0,-19.939,-29.871,49.81,0
2.4838,235.57,6249,-21.07,-36.032,57.102,0,-11.86,-9.7651,21.625,0,-13.711,-34.686,48.397,0
2.484,235.49,6250.9,-11.884,-42.545,54.429,0,-12.979,-9.7318,22.711,0,-6.7825,-40.891,47.673,0
2.4842,235.49,6252.6,-4.3094,-48.9,53.209,0,-12.594,-9.2494,21.844,0,0.30147,-46.584,46.283,0
2.4844,235.57,6252.9,1.3907,-53.406,52.015,0,-8.2023,-13.066,21.268,0,4.7049,-49.334,44.629,0
2.4846,235.74,6250.7,5.6236,-55.158,49.535,0,-4.664,-16.321,20.985,0,6.4764,-49.201,42.725,0
2.4848,235.91,6247.5,8.4806,-54.781,46.3,0,-2.4778,-17.916,20.393,0,8.2892,-48.15,39.861,0
2.485,236.05,6245.2,10.961,-54.144,43.183,0,-0.48738,-17.822,18.31,0,11.833,-48.091,36.258,0
2.4852,236.1,6244.9,14.002,-54.737,40.735,0,0.96127,-17.853,16.892,0,17.022,-49.991,32.97,0
2.4854,236.03,6247.6,17.541,-56.997,39.456,0,1.9874,-19.319,17.332,0,22.109,-53.027,30.918,0
2.4856,235.88,6251.3,20.983,-59.976,38.992,0,3.3846,-21.44,18.055,0,25.084,-55.39,30.306,0
2.4858,235.71,6253.1,24.19,-61.815,37.626,0,5.4505,-22.983,17.533,0,25.038,-55.696,30.659,0
2.486,235.52,6251.4,29.104,-61.561,32.458,0,7.2642,-23.323,16.059,0,22.823,-53.904,31.081,0
2.4862,235.35,6248.9,34.365,-60.299,25.934,0,7.685,-22.865,15.18,0,21.536,-51.157,29.621,0
2.4864,235.29,6248.2,38.623,-58.253,19.63,0,6.2525,-22.61,16.358,0,24.913,-48.946,24.033,0
2.4866,235.33,6250.7,45.073,-56.353,11.28,0,5.3753,-23.699,18.324,0,32.865,-47.918,15.053,0
2.4868,235.44,6251.1,49.266,-55.098,5.8326,0,8.6582,-24.305,15.647,0,39.129,-46.885,7.7558,0
2.487,235.54,6249.8,51.031,-54.506,3.4748,0,14.65,-24.169,9.5199,0,43.205,-46.436,3.2309,0
2.4872,235.61,6248.2,51.818,-53.184,1.3669,0,18.525,-25.154,6.6288,0,45.818,-45.391,-0.42748,0
2.4874,235.66,6248.4,51.744,-50.424,-1.319,0,19.494,-25.469,5.9751,0,45.926,-42.734,-3.1911,0
2.4876,235.68,6252.1,53.114,-47.814,-5.2993,0,17.016,-23.27,6.2537,0,44.888,-38.989,-5.8996,0
2.4878,235.71,6258,54.091,-45.193,-8.898,0,15.414,-20.362,4.9477,0,44.611,-34.932,-9.6786,0
2.488,235.72,6260.3,56.792,-41.802,-14.99,0,17.635,-19.127,1.4919,0,46.24,-31.711,-14.529,0
2.4882,235.75,6256.2,59.115,-38.257,-20.858,0,22.444,-20.287,-2.1576,0,50.373,-29.212,-21.162,0
2.4884,235.7,6254.1,58.602,-33.034,-25.568,0,26.059,-22.063,-3.9955,0,56.6,-28.345,-28.255,0
2.4886,235.59,6257.9,57,-27.884,-29.116,0,25.721,-21.656,-4.0651,0,65.122,-29.061,-36.061,0
2.4888,235.48,6261.7,56.753,-25.017,-31.736,0,22.784,-19.427,-3.3568,0,62.626,-25.041,-37.585,0
2.489,235.36,6262,56.177,-21.799,-34.378,0,20.664,-18.39,-2.2742,0,50.368,-15.929,-34.439,0
2.4892,235.29,6261.9,55.363,-18.236,-37.127,0,22.243,-20.524,-1.7194,0,42.545,-8.3622,-34.183,0
2.4894,235.32,6261.1,55.299,-12.538,-42.761,0,26.303,-23.792,-2.5114,0,44.237,-4.8104,-39.426,0
